well_id,formation_name,porosity_frac,permeability_md,lithology,grain_density_g_cc,clay_volume_frac,quartz_volume_frac,calcite_volume_frac,dolomite_volume_frac,formation_thickness_m,net_pay_m,capillary_pressure_psi,fluid_contact_depth_m,reservoir_temperature_C,reservoir_pressure_psi,oil_saturation_frac,gas_saturation_frac,water_saturation_frac,fracture_density
WELL-1000,Sandstone_A,0.119,93.84,Sandstone,,0.133,0.739,0.181,0.069,60.1,47.05,875302.5320544052,1711.23,86.21,2505.98,0.325,,0.764,5.31
WELL-1000,Shale_B,0.11,710.87,Shale,2.543,0.421,0.272,0.595,0.026,73.77,47.89,345.2,2313.19,64.0,2555.26,0.733,0.446,0.723,
WELL-1000,Limestone_C,0.052,773.41,Limestone,2.417,0.291,0.264,XYZ,0.207,50.05,30.36,1267.76,,93.93,3485.03,0.407,0.196,0.34,9.67
WELL-1000,Sandstone_A,0.192,376.52,Sandstone,2.078,0.119,0.428,0.55,0.373,16.05,37.14,1023.1,2039.13,106.73,4821.61,0.615,0.293,0.861,2.82
WELL-1000,Limestone_C,0.144,782.33,Limestone,2.161,,0.608,0.343,XYZ,83.27,31.09,2920.15,2702.15,139.15,4339.63,0.792,0.179,0.686,2.69
WELL-1000,Limestone_C,N/A,903.87,Limestone,2.509,0.337,0.557,0.526,0.031,49.4,30.34,1954.93,N/A,78.79,2639.18,0.412,0.324,0.595,4.01
WELL-1000,Dolomite_D,0.069,307.46,Dolomite,2.457,0.111,0.502,0.36,0.112,72.19,,2555.29,3455.7,60.84,3901.51,0.748,0.431,0.375,9.5
WELL-1000,,0.063,710.98,Shale,2.007,0.125,0.252,0.022,XYZ,85.59,12.99,110.3,1650.12,66.03,5996.93,0.691,0.333,0.509,XYZ
WELL-1000,Sandstone_A,0.245,319.11,Sandstone,,0.104,0.779,0.51,0.039,25.6,XYZ,,2704.49,139.99,5466.85,,0.016,0.912,1.32
WELL-1000,Shale_B,0.19,35325.22964459625,Shale,,0.252,347.12928746248235,0.332,0.192,51.05,ERROR,652.14,1652.03,123.26,4716.72,0.34,,0.309,
WELL-1000,Sandstone_A,0.161,963.93,Sandstone,2.563,0.135,0.561,0.42,0.199,18.77,40.46,1687.38,3124.0,127.96,5641.2,0.447,156.6125262722843,0.32,7.74
WELL-1000,Dolomite_D,0.069,355.11,Dolomite,2.107,0.395,,0.317,0.102,29.7,46.39,1948.94,3341.66,128.22,3138.87,0.718,0.372,170.97786786940256,5.77
WELL-1000,Shale_B,0.16,359.78,Shale,2.538,0.109,0.376,0.254,0.078,58.14,25.51,2674.04,2679.57,143.55,4787.21,0.233,,0.484,4.06
WELL-1000,Shale_B,0.083,544.36,Shale,2.419,0.192,0.338,0.202,72.43943132849942,78.82,7.0,1685631.8239429235,1713.12,128.11,5283.66,0.316,0.369,0.6,7.5
WELL-1000,Dolomite_D,0.099,560.5,Dolomite,2.123,0.409,,0.04,0.168,,9.8,501.92,1751.76,144.23,4340.06,0.407,0.333,0.8,9.74
WELL-1000,Limestone_C,0.117,645.27,Limestone,2.605,,0.422,0.561,0.252,97.34,30.91,546.95,2031.13,127.5,4851.59,0.437,0.247,0.733,8.08
WELL-1000,Sandstone_A,69.62101648091797,980.8,Sandstone,2.436,0.445,0.447,0.205,0.001,60.33,39.98,2778.33,2393.32,149.64,3050.88,0.248,0.147,0.201,3.61
WELL-1000,Limestone_C,0.132,513.11,Limestone,2.023,0.26,0.588,0.597,0.381,98.85,42.46,171.49,3461.03,109.58,2559.11,0.663,0.447,0.733,4.58
WELL-1000,Shale_B,0.237,,Shale,2.3,0.342,0.249,0.317,0.195,10581.147700291307,,2266.57,1542.17,93.94,2044.62,0.747,0.222,0.332,7.94
WELL-1000,Sandstone_A,0.178,469.44,,2.556,0.172,0.628,0.258,0.274,37.93,37.82,1114.96,1950.97,83.73,3058.01,0.401,0.369,0.873,6.57
WELL-1000,Sandstone_A,0.145,N/A,Sandstone,2.22,0.378,0.4,0.304,0.08,63.6,29.68,,3259.4,N/A,2045.46,0.56,0.214,ERROR,4.1
WELL-1000,Dolomite_D,0.229,183.98,Dolomite,2.674,NULL,0.368,0.446,0.327,56.2,28.18,1777.69,2052.91,131.16,4400.28,0.416,0.321,0.409,0.15
WELL-1000,Dolomite_D,0.226,92.27,Dolomite,2.588,0.417,0.235,0.11,0.317,98.73,26.41,2056.31,2857.0,66.68,3273.23,0.608,0.066,0.457,3.37
WELL-1000,Dolomite_D,0.117,,Dolomite,2.396,,0.64,,0.28,11.83,40.73,2151.96,1870.26,51.86,4054.59,0.574,0.377,,6.78
WELL-1000,Shale_B,0.175,888.47,Shale,2.682,0.493,0.781,0.091,0.265,22499.611460721688,18.38,1404.95,2995.95,126.47,4260.65,0.588,0.135,0.517,9.41
WELL-1000,Sandstone_A,0.106,346.38,Sandstone,ERROR,0.232,0.263,,0.108,92.87,7.33,724.5,3240.95,N/A,5274.65,0.595,0.286,0.324,0.89
WELL-1000,Dolomite_D,0.178,583.55,Dolomite,NULL,0.448,0.796,0.029,0.205,30.43,13.65,487531.5491860257,2200.47,55.01,5084.17,0.713,0.017,0.949,3.6
WELL-1000,,0.173,36.87,Dolomite,2.151,0.376,0.543,0.575,0.301,59.86,30.34,1373.06,2894.84,66.4,ERROR,0.538,0.306,0.97,4.38
WELL-1000,Shale_B,0.219,,Shale,2.288,0.396,0.21,415.20003190242744,0.261,54.07,34.26,595.41,1712.92,NULL,5593.45,0.645,0.357,0.604,1.64
WELL-1000,Shale_B,0.171,347.15,Shale,2.243,0.474,0.628,0.261,71.74163060885907,74.63,18.12,238.19,3323.07,105.56,3007.72,331.5249341321846,0.193,0.754,4.02
WELL-1000,Shale_B,0.165,NULL,Shale,2.13,0.299,,0.537,0.067,98.96,32.32,NULL,3271.96,N/A,3172.82,0.427,,,NULL
WELL-1000,Dolomite_D,0.202,632.78,Dolomite,,0.396,0.522,XYZ,161.603896388263,,7.27,,3027.4,80.77,2058.2,N/A,0.012,0.68,5.82
WELL-1000,Shale_B,0.164,87.55,Shale,2.648,0.242,,0.358,ERROR,50.36,29.28,1067.34,2393.79,126.78,5780.94,0.262,0.365,0.727,3.22
WELL-1000,,0.132,911.49,Limestone,2.191,0.263,0.795,0.174,0.36,11.28,32.8,1380.51,1556.5,58.61,2513.47,0.713,0.121,0.987,3.52
WELL-1000,Shale_B,0.052,125.57,Shale,,0.116,0.785,0.262,0.283,63.45,44.81,2405.17,2579.89,109.18,5320.85,0.608,0.033,0.677,6.78
WELL-1000,Shale_B,0.107,823.96,Shale,2.453,0.245,0.612,N/A,0.368,49.0,15.59,1171.93,1797.17,116.89,5452.62,0.787,0.044,321.196067040511,9.04
WELL-1000,Shale_B,0.146,88.69,Shale,2.024,0.324,0.711,0.339,0.163,77.51,10316.525963278445,2793.19,3384.89,66700.53669182636,2919.68,0.712,0.472,0.347,4.91
WELL-1000,Dolomite_D,0.128,34.99,Dolomite,2.463,0.499,0.387,0.125,ERROR,50.57,42.65,948159.0459528699,1383257.4454284944,105.05,5011.4,0.668,0.43,0.574,2423.9148620173205
WELL-1000,Shale_B,0.15,507.12,Shale,2.606,0.481,0.294,0.189,0.199,42.56,18.52,2835.79,,119.55,4177.55,0.792,0.06,0.977,
WELL-1000,Limestone_C,0.242,944.29,Limestone,2.036,0.339,0.307,0.098,0.253,54.27,37.89,1605.41,1624.36,108.1,4705.07,0.246,0.441,328.5091259805002,8.91
WELL-1000,Limestone_C,0.132,201.44,Limestone,993.4188068041967,0.272,0.606,0.519,0.276,17707.488685537093,45.19,140.25,1993.62,66001.21119523926,4640.53,0.739,0.311,NULL,0.18
WELL-1000,Limestone_C,0.09,615.71,Limestone,2.229,0.488,0.495,0.022,0.059,71.99,9.88,2130.37,1845.91,33474.63250628376,2722.78,0.786,0.461,0.866,5.91
WELL-1000,Limestone_C,0.204,701.76,,2.036,0.297,0.678,484.1302239302237,0.001,14.56,23.31,1438.83,2997.08,25873.989899257213,5214.31,0.733,0.226,0.215,7.88
WELL-1000,Dolomite_D,0.121,941.2,Dolomite,2.4,0.169,0.59,0.456,0.238,30.96,28506.429536979613,291.81,1719.98,125.19,5489.59,0.237,0.33,0.334,7.27
WELL-1000,Sandstone_A,0.071,,Sandstone,2.474,0.424,,0.126,0.31,80.29,13.48,228.0,3267.47,98.02,2392.01,0.388,,N/A,6.68
WELL-1000,Sandstone_A,0.247,311.26,Sandstone,2.538,0.386,0.245,0.311,0.324,16.08,N/A,822.43,2387.23,136.85,3168.36,0.456,0.407,0.873,4.82
WELL-1000,Dolomite_D,0.155,XYZ,Dolomite,2.46,XYZ,0.67,0.283,0.384,88.89,6.04,2795.56,1956.38,77.14,5210.92,0.752,0.213,0.295,5.36
WELL-1000,Sandstone_A,0.223,413431.63396307064,Sandstone,2.142,0.283,117.6611936450697,0.191,0.337,,12.48,328511.0735080439,3121.94,83.3,3414.05,0.624,45.631090249269185,0.361,9.91
WELL-1000,Sandstone_A,XYZ,612.54,Sandstone,2.134,0.193,0.582,0.415,0.017,87.21,37.54,2080.73,3336.27,123.17,3572.97,0.206,0.197,0.618,9.09
WELL-1000,,0.223,102.1,Dolomite,2.193,N/A,0.727,0.078,XYZ,N/A,20.8,2182.38,,134.76,5961.9,0.232,0.327,0.837,1723.0568770307157
WELL-1000,Limestone_C,0.239,427.52,Limestone,2.173,0.488,0.741,0.567,0.155,63.98,17.41,2922.87,2070.18,141.95,2456.41,0.354,0.192,0.623,9.36
WELL-1000,Sandstone_A,0.145,,Sandstone,446.4877850414553,0.235,0.652,0.559,0.248,XYZ,11.18,952.57,1661.72,105.2,2384.96,0.519,0.218,0.3,4.98
WELL-1000,Dolomite_D,0.199,154.84,Dolomite,2.34,0.329,N/A,0.465,0.017,47.95,13.14,XYZ,2840.48,69.77,5178.38,0.212,0.463,,0.97
WELL-1000,Shale_B,63.47379565533793,277.53,Shale,2.569,0.457,0.635,0.105,XYZ,50.08,42.97,,2327.68,139.51,3895.2,0.231,0.267,0.597,1.31
WELL-1000,Dolomite_D,0.087,142.99,Dolomite,2.674,0.354,0.328,0.32,0.348,56.66,23.36,888.6,3150.5,71.48,,0.497,0.408,0.373,6.32
WELL-1000,Dolomite_D,XYZ,5.62,Dolomite,2.642,0.428,0.225,0.454,0.295,75.01,43.22,875.74,1997.27,139.4,3501.27,0.449,,,6.29
WELL-1000,Limestone_C,0.188,557.81,Limestone,2.054,0.469,,XYZ,0.133,18.25,19.57,1006363.3959849193,1873.29,99.35,5333.36,0.387,,0.437,2118.972563831948
WELL-1000,Dolomite_D,0.155,279.02,Dolomite,380.50187205357764,0.212,14.249944782542967,0.118,0.31,12.33,17.33,2204.39,2493.15,,3884.61,0.473,0.234,0.371,3.81
WELL-1000,Shale_B,0.054,192.32,Shale,NULL,0.465,0.361,0.142,0.128,43.43,17.93,493.2,,59.26,5771.58,0.673,0.031,0.774,6.06
WELL-1000,Sandstone_A,0.201,799.67,Sandstone,2.078,0.251,0.647,0.51,0.349,42.46,39.89,1219.03,1772.66,130.72,ERROR,0.708,0.269,,9.94
WELL-1000,,,506.48,Dolomite,2.555,0.292,0.444,0.018,0.196,32.92,34.95,2621.83,,22209.04154982427,3458.34,0.782,0.296,0.307,1.15
WELL-1000,,NULL,994.86,Limestone,2.396,0.384,0.524,0.405,NULL,ERROR,27.24,2418.35,2768.16,50.95,3796.28,0.46,0.223,0.681,
WELL-1000,Sandstone_A,0.12,306.9,Sandstone,2.492,0.401,0.504,0.491,0.081,22.0,36.02,126.35,3070.8,81.31,4346.61,0.585,0.198,0.82,9.0
WELL-1000,Sandstone_A,0.184,68.21,Sandstone,,0.34,0.549,0.311,0.215,17.11,5.9,430.72,3405.3,138.38,,0.491,0.359,0.267,9.7
WELL-1000,Sandstone_A,,744.01,Sandstone,2.067,0.258,0.31,4.516235257607699,0.119,42206.288396840566,41341.10422133241,2155.88,1646.72,90.97,1936856.6214221185,0.795,0.044,,4.61
WELL-1000,Sandstone_A,0.062,401.76,Sandstone,2.307,0.222,0.786,0.122,0.001,93.29,40.53,1840.19,1797.81,54.73,4406.93,0.528,0.409,0.876,9.12
WELL-1000,Limestone_C,0.183,498.27,Limestone,2.213,,0.375,0.555,0.37,60.47,6.2,1942.05,1812.91,5237.993550440202,2701.77,0.615,0.04,0.55,5.59
WELL-1000,Sandstone_A,0.172,461.53,Sandstone,2.023,0.204,0.28,0.234,0.242,83.03,22.93,604.99,3233.54,125.96,5694.98,0.718,0.223,0.805,1.74
WELL-1000,Limestone_C,0.102,890.65,Limestone,2.345,0.248,0.231,0.348,161.7693202500177,18.87,21.19,1508.6,2581.47,137.4,5680.31,0.445,0.237,0.349,1.12
WELL-1000,Limestone_C,0.081,668.14,,,0.478,0.652,0.377,0.255,76.49,13.11,2043.01,3413.88,130.26,,0.651,0.142,0.968,1.07
WELL-1000,Sandstone_A,0.147,346780.78738704824,,2.119,0.213,0.409,0.358,XYZ,,37.36,N/A,3259.54,,3851.55,0.261,0.143,0.786,3.18
WELL-1000,Shale_B,0.179,502.02,Shale,2.235,0.374,N/A,0.446,,94.86,43.93,N/A,1633.83,123.91,5988.46,0.683,0.05,0.667,2.48
WELL-1000,Dolomite_D,0.242,904.41,Dolomite,2.623,0.413,N/A,0.04,0.253,49.37,47.5,1329.81,2141.46,90.6,5726.53,0.734,ERROR,0.517,7.66
WELL-1000,Sandstone_A,0.191,716.11,Sandstone,2.639,0.118,0.377,0.098,0.37,ERROR,25.32,2137.6,3010.03,70.68,4477.81,,0.077,0.295,7.36
WELL-1000,Limestone_C,0.144,9.33,Limestone,NULL,68.07710864557819,0.313,0.423,0.296,29.08,6.73,707.19,1708.18,135.48,5616.16,0.279,0.484,0.201,4.27
WELL-1000,Dolomite_D,,997.6,Dolomite,2.178,0.38,0.326,0.483,0.292,19.47,11.8,2280.64,1832.32,115.85,,0.305,23.995030576460366,0.884,0.19
WELL-1000,Dolomite_D,0.061,25.19,Dolomite,2.049,0.21,0.232,0.036,0.293,92.93,44.25,815606.2204514329,3412.0,79.21,,0.743,0.039,0.546,5.25
WELL-1000,Limestone_C,NULL,612.95,Limestone,2.349,0.296,0.327,0.599,0.3,94.44,15.08,2785.14,1812.93,70.77,2502.86,0.298,0.285,0.926,8.94
WELL-1000,Sandstone_A,,550.69,Sandstone,2.477,0.189,0.672,0.195,0.067,82.72,46.74,2276.08,,140.61,5701.8,0.312,0.153,0.416,8.42
WELL-1000,Dolomite_D,0.158,35.52,Dolomite,2.366,0.261,0.435,0.022,0.248,42.44,6.84,1482.28,2544.72,,2579.83,0.431,0.23,0.652,7.33
WELL-1000,Limestone_C,0.133,43.76,Limestone,2.699,0.47,0.615,0.071,0.061,68.99,34.24,2302.6,2083.82,103.8,4537.96,0.7,0.158,0.972,4.37
WELL-1000,Dolomite_D,0.139,662.68,Dolomite,2.307,0.248,0.3,0.062,0.096,22.76,42.55,1562.09,1688.79,58.83,3218.9,0.528,,0.967,9.54
WELL-1000,Dolomite_D,0.084,13.01,Dolomite,111.22297932842343,XYZ,0.514,0.259,0.011,18766.75429516048,48.75,724.76,2215210.995573351,73.79,5168.94,0.763,0.015,0.821,2.03
WELL-1000,Shale_B,0.239,12.75,Shale,2.642,0.128,0.483,0.135,0.382,81.65,49.86,2013.61,2753.03,114.16,,0.336,0.315,0.932,3.05
WELL-1000,Dolomite_D,0.104,NULL,Dolomite,2.664,0.45,0.786,0.383,0.086,80.3,48.68,1272.96,2342.13,107.67,2099.61,0.75,0.438,0.27,4.04
WELL-1000,Sandstone_A,0.098,,Sandstone,2.656,0.202,0.22,0.111,0.186,21.17,46.17,1228.54,2361.9,110.81,,0.796,0.449,0.689,XYZ
WELL-1000,Dolomite_D,0.055,386.3,Dolomite,2.157,0.102,0.707,0.021,0.168,51.28,25.98,1367.75,1966.13,56.62,3716.63,0.542,0.204,146.40744216155002,5.58
WELL-1000,Dolomite_D,0.082,163.85,Dolomite,2.069,0.484,56.29176859203266,0.581,0.036,11.75,10.02,1688.75,2847.51,N/A,5134.41,0.615,0.361,0.559,6.57
WELL-1000,Shale_B,0.245,605.26,Shale,2.07,0.3,0.615,0.116,0.155,59.7,36.76,1073.56,1566.51,102.84,2067.38,0.628,0.015,0.6,1.7
WELL-1000,Shale_B,0.155,68.85,Shale,2.544,203.26146245126534,0.753,0.12,0.398,73.42,9.96,1682.15,2865.48,80.86,2448.72,0.571,0.459,0.753,9.43
WELL-1000,Limestone_C,0.203,601.6,Limestone,2.531,XYZ,546.336560533123,0.492,0.394,16.08,8.04,1893.79,1696.56,15279.307390088265,4538.8,0.441,0.183,0.614,6.34
WELL-1000,Sandstone_A,0.183,258.15,Sandstone,162.54951248536582,0.273,0.688,0.525,0.14,17.19,35.75,2514.63,1914.61,148.59,4608.25,ERROR,0.354,0.372,6.64
WELL-1000,Dolomite_D,0.152,328.37,Dolomite,2.322,0.389,0.367,0.193,0.164,74.67,32.25,823.98,1815533.6057838139,119.28,2447.64,,0.092,,6.71
WELL-1000,Shale_B,,730.84,Shale,2.256,0.43,0.74,0.365,0.21,38947.68534666409,20.56,1390.11,,129.65,3932.38,0.583,,0.919,5.95
WELL-1000,Limestone_C,0.119,436.6,Limestone,2.583,0.2,,0.461,XYZ,97.89,,732.12,2262.16,73.18,3823.06,0.723,0.222,0.229,0.25
WELL-1000,Shale_B,0.185,0.94,Shale,2.326,0.276,,0.116,NULL,11386.87340463496,32.88,1839.64,2015.65,114.49,5842.42,0.572,0.388,0.279,0.13
WELL-1000,Sandstone_A,0.091,NULL,,2.399,0.309,0.497,XYZ,0.315,97.34,6.06,398.07,1547.45,137.92,3659.8,0.558,0.043,0.307,8.13
WELL-1000,Shale_B,0.108,764.89,Shale,2.698,0.205,0.509,N/A,0.026,91.16,,2663.21,1571.13,78.76,2870.66,0.245,0.467,0.43,7.98
WELL-1000,Dolomite_D,0.062,259.52,Dolomite,2.316,47.75895465524435,0.377,0.26,0.013,26.2,N/A,2242.75,2405.55,111.32,5974.6,0.686,0.236,0.308,5.45
WELL-1000,Dolomite_D,0.187,989.52,,2.479,0.31,0.546,,0.029,16.3,32.06,2484.93,2642.25,116.1,4961.43,467.07855343683883,0.393,0.473,NULL
WELL-1000,Sandstone_A,0.099,,Sandstone,2.128,,0.623,0.268,0.351,13.62,34.48,,XYZ,105.78,3079.71,0.732,0.366,0.874,7.68
WELL-1000,Sandstone_A,0.246,805.12,Sandstone,2.306,0.382,,0.031,0.371,28.46,5161.352941607395,2702.28,3084.98,,5668.29,0.337,ERROR,0.377,4.06
WELL-1000,Limestone_C,0.245,391.18,Limestone,2.676,XYZ,,0.447,0.398,,8.09,627.23,3024.41,95.52,5587.72,,0.445,,7.54
WELL-1000,Sandstone_A,150.27865112226695,649.8,Sandstone,2.598,0.34,0.429,0.363,0.238,,6.52,2246.6,1603.14,131.06,NULL,0.688,,0.676,1.7
WELL-1000,Limestone_C,,366.77,Limestone,1612.6972335614741,0.486,0.675,0.388,0.038,41.44,14.71,2119.26,1786.08,60.89,5989.98,0.591,0.136,0.814,4.6
WELL-1000,Dolomite_D,0.191,294.41,Dolomite,2.499,0.118,0.702,,0.369,74.34,10008.867256606474,1768.42,2451.15,130.54,3569.41,0.207,0.195,0.938,5.76
WELL-1000,Limestone_C,0.24,690.24,,2.169,0.228,0.755,0.403,0.171,23.91,32.63,2851.1,2644.57,109.26,2452.02,0.757,0.074,0.422,1.28
WELL-1000,Dolomite_D,0.115,553.04,Dolomite,2.142,0.167,0.756,N/A,0.253,97.63,29.07,1491.68,2059.4,86.0,5829.23,0.343,0.355,0.245,6.61
WELL-1000,Dolomite_D,0.125,714.48,Dolomite,2.043,0.478,0.439,0.501,0.05,84.04,23.78,290.02,3289.4,123.4,4558.02,0.647,0.029,0.325,
WELL-1000,Shale_B,,68293.29602189046,Shale,2.349,ERROR,0.795,0.219,0.167,97.75,36.43,2691.85,2837.2,50.27,2626.2,0.234,XYZ,0.747,9.63
WELL-1000,Dolomite_D,0.103,699.24,Dolomite,ERROR,0.418,0.737,0.066,0.241,50.74,8.83,2682.32,3038.06,114.16,3881.23,0.739,ERROR,0.974,1.55
WELL-1000,Limestone_C,0.062,682.5,,2.166,0.493,0.443,0.117,0.197,67.66,,2226.12,3380.89,75.03,2772.24,0.324,0.102,0.468,N/A
WELL-1000,Sandstone_A,,,Sandstone,2.08,0.347,,,0.156,19.16,45.72,1276.31,2871.58,128.18,5024.65,0.547,0.244,0.906,5.06
WELL-1000,Limestone_C,0.227,572.35,Limestone,2.338,0.499,0.337,0.346,0.051,35.42,18.75,2924.37,2823.85,135.51,2797.46,0.294,0.299,0.606,6.17
WELL-1000,Dolomite_D,0.101,467.2,Dolomite,2.349,0.395,0.521,0.406,0.287,52.54,17.5,661.03,2328.44,124.65,4941.94,0.73,0.244,201.31596046014388,6.03
WELL-1000,Sandstone_A,0.202,101.65,Sandstone,2.278,0.335,0.368,0.193,,12.33,XYZ,666.84,1543.89,116.57,,0.516,0.447,0.311,6.78
WELL-1000,Shale_B,0.115,528.59,Shale,2.347,0.339,0.265,0.237,0.081,94.4,46.03,2108.41,2331.29,120.65,2050.09,0.566,0.256,320.9064658688624,6.43
WELL-1000,Dolomite_D,0.215,377.82,Dolomite,2.441,0.406,,0.185,0.322,62.57,10.5,1076.71,3187.69,141.41,3367.23,0.368,0.417,N/A,4.14
WELL-1000,Limestone_C,0.158,478.4,Limestone,2.316,0.477,0.56,0.101,0.277,98.45,8.94,2271.67,2764.55,120.81,2985.37,0.269,0.45,0.474,6.77
WELL-1000,Dolomite_D,0.059,ERROR,Dolomite,2.52,243.5233375429996,223.39707796447075,0.042,0.22,XYZ,XYZ,N/A,2252.24,78.24,5827.82,,0.365,0.514,3.62
WELL-1000,Shale_B,0.084,292.3,Shale,ERROR,N/A,0.404,0.56,0.238,28.27,39.99,2140.81,1527.47,,4401.97,0.707,0.389,0.207,2.32
WELL-1000,Dolomite_D,0.247,99885.5397281057,Dolomite,2.318,0.116,0.349,0.277,37.73708058868681,47.82,24.5,656.61,2668.13,71.18,2601957.574025674,0.602,0.122,0.909,9.76
WELL-1000,Shale_B,0.09,583616.0751690305,Shale,2.302,0.415,0.311,,0.069,59.65,16.28,2665.73,,51.46,4352.4,0.586,,271.4517106213912,0.08
WELL-1000,Shale_B,0.064,516.45,Shale,2.527,0.328,82.5626073942716,0.281,0.334,23.21,6.41,2315.88,3242.8,140.49,3179.4,NULL,46.96967412242751,0.667,8.97
WELL-1000,Dolomite_D,0.111,783.82,Dolomite,2363.262965242349,0.172,,0.573,0.126,34.91,30.0,1302.69,3198.22,84.15,5336.58,N/A,0.486,0.252,9.46
WELL-1000,Sandstone_A,0.097,786.92,Sandstone,2.699,0.453,0.524,0.267,0.362,97.63,46.07,847067.2712087283,2959.58,94.4,5298.21,0.565,0.17,0.474,9.89
WELL-1000,Sandstone_A,0.069,467.1,Sandstone,2.222,0.321,0.367,0.302,0.238,10.66,10.53,2155.86,1589.14,74.15,2982.84,0.711,0.411,0.818,6.66
WELL-1000,Dolomite_D,0.13,755.64,Dolomite,2.312,0.232,0.472,0.192,,28.53,22.74,1167.25,2710.93,149.56,2159.93,465.7889555249734,,0.59,7.75
WELL-1000,,0.118,,Limestone,2.512,0.416,0.662,,0.395,15.03,43.79,184.2,1954.17,81.55,2398.89,0.301,0.488,XYZ,3.1
WELL-1000,Limestone_C,0.145,70.83,Limestone,,0.487,0.633,XYZ,165.20181937557578,23.51,38.86,599.77,2412.16,100.8,5453.61,0.34,N/A,0.581,1.29
WELL-1000,Sandstone_A,0.151,430.94,Sandstone,2.65,0.37,0.219,0.209,0.219,53.78,39.83,600.27,3246.38,138.16,4298.12,0.498,0.166,0.946,117.27272015934811
WELL-1000,Dolomite_D,0.203,987.3,Dolomite,N/A,0.353,0.244,0.549,0.349,33.85,,2165.84,3129.28,101.36,2100224.4260583986,0.611,0.062,0.591,2.48
WELL-1000,Shale_B,0.193,947.09,Shale,2.231,0.4,0.501,0.224,0.011,96.06,39.84,2508.93,2758.25,67.87,2533.71,0.524,11.059871126398972,0.877,589.6829449949208
WELL-1000,Shale_B,0.246,889.99,,2.287,0.381,0.411,0.119,0.149,71.02,48.8,1483.49,ERROR,120.71,5237.44,0.733,0.258,654.7746539804187,0.55
WELL-1000,Limestone_C,0.188,340.54,Limestone,2.391,0.21,0.512,0.391,152.02497507342818,21.93,36.25,1945.16,2281.45,100.61,2597.51,0.757,0.273,ERROR,3.83
WELL-1000,Sandstone_A,0.17,,Sandstone,,0.131,0.353,NULL,0.358,66.74,N/A,290.35,,113.61,3053.07,0.53,0.263,0.241,1.02
WELL-1000,Dolomite_D,0.229,973.56,Dolomite,,0.147,0.643,0.285,,94.0,36.94,1733.39,2627.11,146.03,2783.04,0.534,0.414,0.393,5.93
WELL-1000,Limestone_C,96.48335750787817,XYZ,Limestone,2208.261594035734,0.328,71.61803332093649,0.057,0.153,82.75,18.79,2784.2,2882.8,55483.2251515445,4150.2,0.344,0.399,0.501,7.73
WELL-1000,Sandstone_A,0.078,605.81,Sandstone,2.621,0.324,0.613,0.49,0.308,33.92,47.97,N/A,2632.04,124.98,1009838.0012095756,0.422,0.267,0.892,8.76
WELL-1000,Limestone_C,NULL,961.65,,2.529,0.254,ERROR,0.104,0.396,10300.811205515187,43.69,440.28,3150.91,56.36,5329.78,0.386,0.302,0.863,0.69
WELL-1000,Sandstone_A,0.158,426.49,,2.098,ERROR,0.673,,0.362,54.72,XYZ,2278.09,,136.88,4762.46,228.28670045091243,27.159090175269206,0.382,7.25
WELL-1000,Sandstone_A,0.111,72623.61115782878,Sandstone,2.515,0.156,0.218,0.261,64.11575618617891,38.51,28.97,434.34,1906.4,82.79,2822.63,0.29,,0.469,0.19
WELL-1000,Dolomite_D,0.097,473.05,Dolomite,2.473,,0.243,XYZ,0.19,55.23,46.99,101.5,2650.61,137.57,5227.62,0.286,0.133,0.559,7.41
WELL-1000,Dolomite_D,0.065,733.29,Dolomite,2.204,0.19,0.228,0.499,0.229,94.31,15.77,796.28,3315.15,97.94,3125.77,0.389,XYZ,0.543,7.35
WELL-1000,Dolomite_D,0.21,,Dolomite,,0.255,0.531,0.36,0.172,95.28,42.36,1135.73,1957.22,118.85,5996.55,0.265,0.054,199.19995249364848,2.04
WELL-1000,Shale_B,0.224,34.58,Shale,2.258,0.386,0.753,0.154,0.378,10.12,39.2,1105.38,3056.02,137.04,4482.84,0.47,0.431,0.67,3.88
WELL-1000,Sandstone_A,0.123,272.92,Sandstone,2.606,0.218,0.518,0.464,0.352,89.7,NULL,1535.12,1878.05,87.85,5507.43,NULL,0.349,0.274,9.3
WELL-1000,Limestone_C,0.163,302.68,Limestone,2.591,0.44,XYZ,0.381,0.114,49.63,20.12,N/A,3084.74,106.23,2455.89,0.605,0.399,0.484,2.27
WELL-1000,Sandstone_A,0.18,569.81,Sandstone,2.389,0.373,,0.24,0.143,53.81,36.59,888.6,2794.3,50.68,3850.34,0.45,0.398,0.447,1.45
WELL-1000,Shale_B,0.062,475.32,Shale,2.506,0.447,0.234,0.01,0.158,76.85,29.57,,1587.58,148.84,5649.67,0.481,0.27,0.846,
WELL-1000,Shale_B,ERROR,ERROR,Shale,2.626,XYZ,0.392,0.387,0.161,48.46,23.6,1742.57,3315.22,116.64,,0.366,XYZ,,9.96
WELL-1000,Limestone_C,0.057,,Limestone,2.195,0.178,0.503,0.037,0.108,89.8,15.79,390.77,3141.42,95.1,2898.37,0.229,416.2064168303616,0.766,1.56
WELL-1000,Shale_B,0.164,432.48,Shale,2.426,0.254,0.756,0.024,0.249,11.35,8.21,1114.96,XYZ,126.85,5298.77,0.294,0.149,0.795,6.98
