seismic_line_id,shot_point,twt_ms,amplitude,frequency_hz,reflection_coefficient,acoustic_impedance,velocity_m_s,quality_factor,offset_m,azimuth_deg,inclination_deg,wavelet_type,gain_db,noise_level_db,processing_version,survey_name,inline_number,crossline_number,pol_frequency_hz
LINE-1,157,3144.93,257.54,58.16,-0.3539,5758585.17,1932.72,66.42,6956.51,XYZ,15.01,Klauder,N/A,-9.34,v3,Survey_A,1439,2706,36.77
LINE-1,158,3569.34,916.45,51.44,-0.7945,24409645.46,1244172.4027422504,51.89,7383.89,13609.986964676358,2.5,Klauder,0.41,17.43,v1,Survey_C,,2930,37.92
LINE-1,159,3040.71,525.72,54.85,-0.4271,14871712.95,3172.09,85.69,116.33,187.32,0.9,Klauder,4.51,-18.19,v2,,1769,2148,ERROR
LINE-1,160,1306.62,-154.95,17.19,0.8174,,4903.02,XYZ,8319.97,275.48,5.4,Klauder,,19.26,v3,Survey_B,,2717,39.51
LINE-1,161,3918.75,99.05,21.73,-0.3809,11962364.71,4743.41,NULL,3168.49,332.51,27.11,Klauder,5.27,-6.42,v3,Survey_C,1587,2136,43.22
LINE-1,,2239.46,333.81,36.28,-0.0201,3884558683.3595934,3106.51,88.61,,193.11,15.36,Klauder,N/A,3.39,v2,Survey_A,1648,2515,39.71
LINE-1,163,,242.21,,0.4491,9788774.67,3498.26,22.27,2588.53,126.61,11.89,Ricker,8.79,15.0,v3,,1654,2112,11.5
LINE-1,164,4657.45,120127.58601138149,35.15,0.1186,17245293.86,3649837.144879124,24.91,2844.9,314.54,15.22,Ormsby,6.53,19.46,v1,Survey_A,,2490,33.28
LINE-1,67428.94965069693,1655.2,-459.42,11.55,-35.28423853305806,,2117.81,,7358.43,,6.87,Klauder,-7.12,2.6,,Survey_B,1361,2225,34.75
LINE-1,166,4850.63,XYZ,27.19,0.0805,19031856.02,2296.74,99.37,2655.22,92.97,20.22,Ricker,1.57,-18.27,v3,Survey_B,1976,2044,47.36
LINE-1,167,4269.74,NULL,36.28,NULL,16524914.65,4685.83,30.48,NULL,285.9,29.07,,2.98,12.13,v2,Survey_C,1744,2263,38.96
LINE-1,75315.41406559173,2473.51,-830.28,44.57,473.9515712570066,22337986.82,1598811.696192291,36.0,9035.67,105.09,7.87,Ricker,-1.46,10.09,v1,Survey_A,1264,2515,37.81
LINE-1,169,4958.62,-982.26,8409.782477663868,0.8173,19161171.82,XYZ,,8585.7,262.03,17.01,Klauder,ERROR,-5.68,v1,Survey_C,1435,2999,27.74
LINE-1,89480.69194415674,4388.36,506.37,14.87,0.7951,22143101.33,2260.11,,8990.48,30.18,8.36,Ormsby,8.78,7.19,v1,,1973,2382,49.03
LINE-1,171,3136.58,56.08,48.57,-0.4374,12577182.92,3653.54,23.12,9486.62,292.58,10.46,Klauder,-8.66,195.68672669645065,v3,Survey_B,1554,2313,10.1
LINE-1,172,2321.61,752.59,NULL,,17864537.69,,73.41,2219.21,125.13,23.97,Ricker,-7.44,,v3,Survey_B,1449,,34.3
LINE-1,173,3068.51,282.73,45.11,-135.24794075250918,23093452.81,3777.18,53.27,150.97,84.17,8.97,Ricker,5.29,ERROR,v2,Survey_C,150672.12318010422,2253,34.2
LINE-1,174,1601.15,-192.36,59.14,-0.5388,6565751.62,4839.91,32428.49359995369,4252.42,289.89,9.77,Ricker,3.16,19.27,v2,Survey_A,1885,2513,N/A
LINE-1,175,2389.63,75.47,10.16,-0.8038,16309849.35,1851.62,33.85,6181.01,286.16,19.7,Klauder,2.07,5.89,v1,Survey_A,1892,,13399.919458385762
LINE-1,176,1680.48,,20.58,-0.5084,24270376.39,2189.12,70.32,,273.54,1.08,Ricker,-1.13,-11227.153914700497,v3,Survey_C,1360982.8705158557,2880,47.58
LINE-1,NULL,4500.58,NULL,23.57,,8804398.08,4076.3,13.17,8816.04,,3.8,Ricker,0.95,-15.53,v2,Survey_A,1555,2238,23.53
LINE-1,178,1861.92,XYZ,NULL,0.4108,5768956.24,2394.84,12913.178685049372,693.27,,17.56,Ricker,-5.89,NULL,v3,Survey_B,1870,2888,
LINE-1,179,1813.5,178.83,57.75,-0.8354,N/A,N/A,1766.4792367426683,9090.94,254.63,19.76,Ormsby,-3852.6990788073285,0.79,,Survey_A,1983,N/A,29.66
LINE-1,180,4410.48,703.31,10.1,0.7929,13597814.95,4409.3,29.41,,196.79,19.06,Ormsby,-3.37,,v1,,NULL,2515,39.19
LINE-1,181,3015.53,260.75,58.65,-0.4195,24568199.07,3848.83,59993.4412718585,5334.59,299.29,23.06,Klauder,2.89,-9.22,v1,Survey_C,1602,2973,38.67
LINE-1,182,1986.55,180.57,49.12,-0.5479,23732517.0,4408.02,,5437.33,ERROR,26.44,Ormsby,9.31,8.02,v1,Survey_C,1923,437056.3530508703,16.52
LINE-1,183,3883.84,-383.34,39.54,0.1458,11243364.1,4898.77,35.02,1138.97,,24.27,Klauder,2.66,,v3,Survey_A,1261,2571,17.16
LINE-1,184,2699.12,-665.84,38.06,0.5095,10949203.63,3387.65,89.18,4272.31,195093.0390240986,18.85,Ormsby,,-19.14,v3,Survey_A,ERROR,2072,12.33
LINE-1,185,3970.85,106.53,59.18,-0.331,12844084.13,4424.14,25.21,1460.53,156.06,23.01,Klauder,6.43,3239.0993663642203,v2,Survey_B,1073,2318,30.56
LINE-1,186,1156.38,501.13,28.06,0.9324,21325803.8,2634.93,96.69,6819.97,358.19,8.76,Klauder,-2.62,-18.64,v2,Survey_A,1240,2524,33.18
LINE-1,187,2293.46,-14.36,17.92,-0.5203,9253155361.164186,3179.33,,5014.64,282.18,9.14,Ricker,9.55,-2924.0915463865294,v1,Survey_A,1094,2031,47.8
LINE-1,188,2452.33,XYZ,23292.404029448797,,21418148.38,3173.73,32.15,8862.29,348.77,28.96,Ricker,4.72,XYZ,v2,Survey_C,ERROR,2819,20.16
LINE-1,189,1181.59,-936.92,XYZ,-0.1089,13631069603.186213,2979.17,22.48,3226.48,54.98,18.01,Ricker,-5028.905799622573,3945.132166373688,v1,Survey_C,1454,2792,34.8
LINE-1,190,1961.08,321.22,13435.26717091845,-0.5957,5003349.59,3141.4,15.57,335.82,NULL,19.55,Klauder,6.29,-18.75,v2,Survey_C,1157,2130,44.89
,,3744.27,-108.52,42.84,0.8076,6146856.93,3315.82,25390.459596190492,,271.67,76.66850673350316,Ormsby,-4.13,-11.94,v3,,1676,1095432.0715051317,23.14
LINE-1,192,4538.64,XYZ,50.93,-0.5465,17234817.2,40271.827945302524,12.62,7811.71,345.89,21.13,Klauder,-9.31,0.08,v3,Survey_C,1233,2807,40.83
LINE-1,193,2600.19,-816.3,XYZ,-283.4169468934097,19072152.85,4194.75,11.92,4012.11,222.18,28.59,Ricker,1.19,6.99,v1,Survey_C,1978,2738,5567.215241298492
LINE-1,194,1936.98,-872.56,11.54,-0.962,,2501449.594578499,37.38,5172.86,218.94,20.84,Ormsby,5.3,12.39,v1,Survey_C,1193,ERROR,49.51
LINE-1,NULL,3364.2,-907.24,27.75,-0.4827,22980900.07,4163.15,89.48,5247.73,99.64,8.5,Klauder,-2.3,-12.27,v1,,,1683866.2362505135,16.49
LINE-1,196,4470.57,-802.81,45.68,0.3784,21142375.05,3519.84,168.77136103797707,496.81,42.18,28.77,Ormsby,8.62,0.17,v3,Survey_A,,,48.89
LINE-1,,1150.64,,20.07,-0.8929,5569603.73,4119.26,96.62,1269.13,266.75,0.28,Klauder,-6.2,18.57,v3,Survey_B,1770,N/A,38.27
LINE-1,198,2102.44,855.92,33.07,-0.6991,,3955.87,48.45,5537.76,273.23,4926.369117707009,Ormsby,,NULL,v3,Survey_C,54131.57835556469,2511,19.12
LINE-1,199,2929.0,-970.54,22.09,0.0639,22050145.74,1871.81,82.93,864.76,246.22,26.93,Ricker,1.87,17.07,v3,Survey_A,,N/A,36.39
LINE-1,200,4480.31,-697.46,50.94,0.6629,18546420.81,2164.22,,9154.09,3386.2292520311594,18.09,,-5.32,7.95,v3,,1989,2260,44.32
LINE-1,N/A,3464.18,983.56,25.69,0.5989,21607630.48,2750.51,96.63,9075.42,260.53,6.59,Ricker,-8.98,5.49,v1,Survey_C,507928.02224722994,ERROR,32843.298319726935
LINE-1,202,1416.76,-956.56,23.32,0.3727,6986297.87,2709.67,51.3,606319.3052337897,232.5,26.75,,2.64,-11.43,v1,Survey_C,1337,2277,19.13
LINE-1,203,4152.78,-540.34,43.84,-0.0258,19640068.13,3335.52,20.93,9739.19,273.66,7.09,Ricker,-9.88,-14.17,v3,Survey_A,1310,2054,41.1
LINE-1,204,2774.47,273.33,14.83,-0.6705,18131470.82,2986.45,27.46,4982.92,182.29,13.19,Ormsby,-6.44,7.39,v1,Survey_A,1549,2825,24.77
LINE-1,205,2057.41,640.07,59.98,0.9531,13344691.8,2152.2,18.83,2118.08,78.28,29.8,,,-16.23,v2,,1720,2781,43.54
LINE-1,206,,576.18,,0.1815,19856757.74,1701.39,87.32,6967.91,,25.07,Ricker,2.82,NULL,,Survey_A,1243,2529,42.51
LINE-1,207,1157143.417453293,915.09,13.08,-0.494,24486829.7,4163.8,,,198.66,6.38,Klauder,0.74,11.44,v1,Survey_C,1788,2042,33.09
LINE-1,208,3729.22,591.6,49.99,,11489324.26,2152.85,58.76,,337.08,7.26,Ricker,4.81,17.3,v2,Survey_B,1917,2420,11.27
LINE-1,209,1636.54,XYZ,19.53,0.2044,11809847.88,2090.97,50.84,2315.62,292.49,0.71,Klauder,-5.68,-16.04,v2,Survey_C,1049,2058,22.11
LINE-1,210,1354.59,-438.72,,,19519541.31,4140.91,98.76,5169.88,76.02,3.85,Ricker,3.24,5.44,v2,Survey_A,1760,2136,32.09
LINE-1,211,4276.39,696.12,16197.039630383217,-0.7499,8795042.82,4487.82,,4718.56,,26.68,Ricker,8.71,-4.96,v2,Survey_B,1568,2125,22.64
LINE-1,212,4748.68,220.64,22.06,N/A,,4133.97,18.34,,278.78,14.24,Klauder,5.28,-14.63,v1,Survey_C,1644,2345,29.77
LINE-1,213,2724.47,-314.65,19667.478109335432,-0.8613,14188202.61,1519917.4701307362,19.08,9538.71,128.54,8.0,Ricker,4.66,19.67,v2,Survey_A,1086,2974,48.77
,214,4685.19,-584.7,27.68,-0.8941,8363267.15,4867.67,16.65,5552.72,77.96,22.15,Ormsby,-9.98,14.81,v1,Survey_B,1319,2562,21.99
LINE-1,215,2122.89,537.94,41.26,510.7332629051537,21734302.79,4922.45,,5109.77,255.38,21.53,,8.32,-16877.646376816876,v1,Survey_C,1130,2704,32.22
LINE-1,216,1586.12,26.92,26.92,0.2865,14492658.8,4605.03,43.91,2864.3,48.75,10.61,Ricker,0.02,,v1,Survey_C,1622,2130,26.4
LINE-1,217,2406.82,-34050.1798074406,38.91,-0.8086,23763265.28,2808.43,22867.919995134547,2391.07,315.25,2.02,Ormsby,-8.13,6.29,v2,Survey_C,1364,2747,14.07
LINE-1,218,4583.27,-393.09,59.38,0.9428,22155879.15,2022.02,81.58,2381.75,31.58,13.78,,2.24,1.53,v3,Survey_B,1736,2926,12.57
LINE-1,219,,900.49,,-0.1493,6541495.12,,65.51,2442.27,188.94,270.72223513725214,Ricker,4.07,XYZ,v3,Survey_B,XYZ,2648,23.41
LINE-1,220,3766.83,224428.93326573313,42.23,-0.3841,19994723.66,4043.62,41.19,9965.46,295.61,7.07,Ricker,9.47,,v3,Survey_A,NULL,2272,18.73
LINE-1,221,4851.23,646.58,10.55,0.9441,7980756.18,3612.08,64.35,,283.12,9.59,Ricker,7.59,-18.47,v2,Survey_B,1155,2257,42.3
LINE-1,222,4088.38,628.43,56.04,0.7357,16454667.8,4755.9,75.63,7784.89,244.62,8.12,Ricker,-6.81,11.41,v2,Survey_A,1061,2596,36.97
LINE-1,223,3021.89,-901.04,27.46,-0.4562,8237438090.737298,3951.84,41.58,2947.07,268.41,12.61,Ormsby,XYZ,0.6,v3,Survey_C,1677,2649,17.49
LINE-1,224,2432.32,-677.42,56.17,XYZ,21039113.02,2560.09,30.35,1907.53,314.9,N/A,Ormsby,-9.58,10.17,v1,Survey_A,1641,2321,35.67
LINE-1,225,3723.08,-387.08,18.27,-0.6486,16195800.0,1867.64,47.99,885.41,228.17,3.93,Ormsby,-2616.327452737231,-4.89,v1,Survey_A,341986.99547163415,2517,21030.669498642474
LINE-1,226,4882.45,-119.03,42978.4042485726,0.9919,16638650.76,,29.95,6129708.394515871,10.19,10.19,Ormsby,1.49,14.32,v2,Survey_C,1643,2856,39.9
LINE-1,,2410.32,272.84,17.01,,14443247.76,4738.18,23.65,7976.18,224.3,22.98,Ricker,,7.16,v2,Survey_C,1568,2878,14.7
LINE-1,228,NULL,-516.13,32.36,0.3214,XYZ,3164.96,,7476.02,308.28,18.97,Ricker,XYZ,1066.846171122306,v3,Survey_C,1358,2740,34.02
LINE-1,N/A,4785.56,ERROR,51.47,0.382,,3517.84,30.96,,12.95,8.2,Klauder,8.75,-12063.427961386908,v2,Survey_A,1726,2112,18.88
LINE-1,230,4451.16,-130.12,10.91,0.295,8471098.23,4777.12,83.73,1438.12,343.54,28.75,Ricker,6.01,-17.13,v1,Survey_C,1291,2643,36.68
LINE-1,231,3319.87,862.57,21.46,-54.912583788042326,15243922.96,2392.91,,2227.16,ERROR,9.74,Ormsby,5.07,-9.01,v2,Survey_B,,2630,32.17
LINE-1,232,1290.72,825.99,49.78,0.177,12396309.62,4248.03,56.53,1254181.202213281,224.44,5.18,Klauder,5.64,1.27,v1,Survey_B,1960,NULL,44.77
LINE-1,233,3724.15,,44.66,-0.3222,19111504.69,ERROR,33.98,2270.93,33.2,25.45,Klauder,6.33,3.88,v1,Survey_A,1549,,10.73
LINE-1,234,2466.71,XYZ,,0.3831,5366806.0,,21566.83168228638,6332.33,287.1,29.21,Klauder,8.83,-12.33,v3,Survey_B,1991,2659,20.62
LINE-1,235,2278.25,-572.91,29.76,0.6774,6248768.37,3517.7,14.87,3212.14,ERROR,N/A,Klauder,5.39,-4.97,v3,Survey_B,1033,,37.51
LINE-1,236,3138.89,-691.2,40.27,-0.4578,6969242.33,3522.23,42.49,7061.74,336.49,28.26,Klauder,-6.29,,,Survey_A,1944,2568,10.42
LINE-1,N/A,N/A,636.32,17.32,0.3148,19011799.26,2717.07,82.93,9669.75,111.35,6.49,Ricker,-0.31,8.52,v2,,1459,2915,20.07
LINE-1,238,,362.57,31.0,0.391,2239910231.623667,3332.86,40.63,1765071.415386428,75.6,,Ricker,6.5,2.57,v1,Survey_B,1320,2246,
,239,2101.36,380.73,15.16,0.9807,7237365.84,2884.88,46.58,4687.97,239.97,26.45,Klauder,-2.13,-1.32,v3,Survey_A,1259,2063,28.39
LINE-1,240,2221.99,,11.39,0.4144,7483629.95,1973.18,76.93,3168.65,341.18,29.67,Klauder,-1.19,,v2,Survey_C,1639,2181,46.58
LINE-1,241,1588.88,-988.99,,-0.6348,11540418.83,,54.58,5450.45,302.63,29.2,Ricker,9.39,1.08,v1,Survey_A,1969,2795,34.9
LINE-1,242,1147.57,-643.08,XYZ,N/A,12390813.41,1591.37,16.68,1785.65,20.21,27.71,Ormsby,-8.99,1.49,v1,Survey_B,1532,2445,26.03
LINE-1,243,3100.51,628.19,ERROR,0.3542,12113424.75,2843.25,54.97,N/A,55.13,16.38,Klauder,3.07,9.99,,Survey_C,1353,2726,17.2
LINE-1,244,1029.0,-338.82,24.49,,22429699.52,3218.91,26.66,6744.82,157.45,18.56,Klauder,4.86,-9.75,v1,Survey_C,902306.2586276671,2872,29.74
LINE-1,245,4718.02,-76.56,45.62,-0.4351,16595230.75,3947.93,65.03,797.53,60.36,1.88,Klauder,,,v2,Survey_C,1767,2680,NULL
LINE-1,246,,702.72,22.68,-0.8574,5469674.01,3590.66,18914.25108359015,5606.77,84.67,23.72,Klauder,3.29,-18.25,v1,Survey_B,1625,N/A,19.26
LINE-1,247,2432.82,-857.94,45.03,0.9998,NULL,4485.8,38.72,XYZ,317.55,21.51,Ricker,2.5,3.69,v1,Survey_B,,2246,
LINE-1,248,2102.09,-362.46,47.71,0.0207,15088195.16,2387.03,,5301.08,ERROR,3336.541254614012,Klauder,-9.01,-10.7,v1,Survey_B,1072,ERROR,33.15
LINE-1,249,2389.39,403.65,44.83,0.6946,8843701.13,1723.57,41.25,3465.52,349.7,21.55,Ricker,-5.99,-14.41,v2,,1662,2024,30.34
LINE-1,250,3997.86,-554.45,17.05,0.3396,20096658.94,4596.42,82.03,4863.39,325.81,29.42,Klauder,-3.44,,v1,Survey_A,1767,2546,10.13
LINE-1,251,1878.53,229.2,10.42,0.5361,21017884.67,4942.39,48.53,2984.91,201.76,5.55,Ricker,,-19.87,v2,Survey_C,1169,2448,
LINE-1,252,4713.61,964.25,,-0.23,8924154.26,3806690.080422136,90.62,6495.26,344.82,14.32,Klauder,5.72,13.83,v3,Survey_B,1427,2431,28.63
LINE-1,253,2079.57,ERROR,24.58,-0.3295,4216890825.4416604,2994.19,98.8,,199.11,15.74,Ormsby,-8.07,-8.56,v1,Survey_B,1191,2086,31.76
LINE-1,254,4140.89,XYZ,21.07,0.5564,6999980.79,2096.72,12.53,4458.02,268.75,21.84,Ormsby,-0.13,-12.2,v1,Survey_C,1103,2959,
LINE-1,255,,745.41,35.09,0.2427,23764522.53,4917.83,NULL,5124.46,ERROR,8.43,Ormsby,5.3,-17.11,v2,,1390,2001,48.63
LINE-1,256,4540.95,542.75,27.47,0.2289,11583003.13,3760620.3585763555,62.48,1300001.8592607891,188.91,10.71,,7.19,-10.85,v3,Survey_A,1591,2709,39.7
LINE-1,257,3825.04,-774.27,46.91,0.8453,8585245.2,2969.58,XYZ,9982.44,322.61,27.14,Ormsby,,10.51,v3,Survey_B,567396.1135174162,2400,21.44
LINE-1,258,4992.36,-378.04,41.15,-0.5219,16195546.31,3650.63,63.17,8623.17,26.46,2.72,Ormsby,-3.1,-16.89,v1,Survey_A,1903,2993,NULL
LINE-1,259,4979.66,484.13,55.77,-0.1222,13815070.37,4661.86,58.04,8001.74,68.48,0.68,Ricker,8.02,-12.89,v1,,N/A,,26.56
LINE-1,260,2732.9,439.7,29.28,,24063275.71,ERROR,82.26,3122.15,134.4,23.31,Klauder,2.06,0.35,v3,Survey_C,1326,1172365.0194348227,14.85
LINE-1,261,441736.4931374484,-604.3,31.99,0.5136,11199625.55,2318.21,12.3,1492281.7341144017,297.8,,Ormsby,2.57,,v1,Survey_C,1413,2944,26.1
LINE-1,174797.09772396905,4542.08,-504.33,36.21,0.2331,10671741.96,1856.03,78.42,NULL,42.72,ERROR,Klauder,6.81,-14.48,v3,Survey_A,1959,2299,30.77
LINE-1,263,2648.01,706.79,23.32,0.2941,14239435.18,1514.31,45.11,3980.79,358.4,1.44,Klauder,2.22,-8.94,v2,Survey_A,1507,2301,44949.69367098562
LINE-1,264,1452.18,-319815.75675983535,XYZ,0.9329,2270112994.052271,XYZ,24.45,8989.93,344.31,13.2,Klauder,-1778.7085201813784,11.14,v3,Survey_A,390030.472951736,2493,23.27
LINE-1,265,3707.34,553.11,23.1,XYZ,22329715.87,2158.68,18.78,3067.8,288.35,7.84,Klauder,,5.84,v3,Survey_B,1260,1142207.9681218984,18.37
LINE-1,266,3978.74,19.85,59.26,,12871075.07,4712.4,18.21,9546.78,309.33,11.29,Ormsby,-9.7,-2.82,v3,Survey_B,822340.7658377414,XYZ,10.7
LINE-1,267,4595.22,2967.082435799032,48.19,-0.88,11247742.76,2121.95,92.84,9656.31,,15.34,Ormsby,-4.14,-2.06,v3,Survey_A,1957,2300,47.97
LINE-1,268,2100.83,-140.95,11.59,,18359419.24,4620.39,36.82,5565.49,NULL,26.53,,-4.54,-1.71,v2,,1144,2786,20.64
LINE-1,269,1677.93,-441.35,50.48,-0.121,17430896.24,2494.8,27.63,2749.34,358.83,14.29,,6.6,9.311506168261678,v3,,1468,2244,36.25
LINE-1,270,3730.29,643.47,22.94,XYZ,10710416.12,1817.88,41.32,N/A,125.37,,Klauder,-6.6,-6.57,v2,Survey_C,1840,2828,38.84
LINE-1,,1418.82,ERROR,N/A,0.4539,21572733.21,2208.94,32.48,4195.1,235.41,25.4,Ricker,-8.69,10.72,v2,Survey_C,1489,2148,46.33
LINE-1,272,3578.68,-440.92,49.57,0.4282,11054790.77,,ERROR,6198.84,211.9,25.81,Ricker,-7.77,-13.35,v2,Survey_C,1357,ERROR,49.06
LINE-1,71282.1096782796,2243.72,-374.76,41.91,-0.7166,19325715.56,ERROR,87.55,1062.05,71.12,28.85,Klauder,-9.24,-3.38,v3,Survey_B,1006,2615,12.02
LINE-1,274,4764.32,666.24,,-0.7089,21463815.67,4955.75,32.65,5410.87,321.53,,Ricker,-0.85,17.74,v1,Survey_B,1285,2584,28.34
,275,ERROR,-546.01,53.02,-0.7359,15817454.35,1688.51,35512.66909856941,,245.08,20.79,Klauder,,NULL,v3,Survey_B,1426,2287,15.59
,276,2688.39,641.09,53.4,-0.4273,20867149.79,4199.61,37.43,4941.64,282.91,26.6,Ricker,-8.07,-7.21,v2,Survey_A,1501,2440,46.54
LINE-1,277,3123.45,224.27,,0.1036,15989260.13,2189.94,17.83,2673.04,327.78,ERROR,Klauder,8.15,14.43,v2,Survey_A,1208,2773,NULL
LINE-1,278,4578.75,-116.83,48.8,0.2797,19917588.64,2125.85,78.97,,2726.1256943637763,1.23,Ricker,-1.42,,v1,Survey_A,569859.610043544,2879,1833.5869459822472
LINE-1,279,3505.98,-682.92,43.48,0.2677,6225562219.996454,2980.5,79.24,213.03,329.5,15.94,Klauder,6.16,12.8,v3,Survey_B,477930.9268900977,2404,14.27
LINE-1,280,4819219.832452264,-385.4,53.93,-0.87,24479443.43,2795.1,32.99,2742.17,191.38,15.4,Ormsby,3.77,-16.17,v2,Survey_A,1221,2121,40.62
LINE-1,281,3471.84,-617.61,25.59,-0.6133,13785597.16,4154.34,39.49,,267.6,10.86,Ormsby,-1930.7772697775213,,v3,Survey_A,1541,2260,10.37
LINE-1,282,2909.85,-360.29,23.71,0.2587,10095806.64,2017.12,37.68,9182.7,116.14,17.57,Ricker,4.67,2.73,v1,Survey_B,1842,1960025.486077284,XYZ
LINE-1,283,,249.74,30.59,,14904999.91,N/A,33.99,369.37,81.08,22.88,Ricker,-7.01,,v1,Survey_B,1179,2086,6418.288481189927
LINE-1,284,3806.31,635.48,44.86,0.5908,XYZ,3533.8,43.41,1565.64,206.84,16.3,Ormsby,,0.95,v3,Survey_C,1837,2613,27.0
LINE-1,285,NULL,-597.33,21.89,-0.8601,18003881.7,4891.08,84.72,2507.32,271.26,2.35,Klauder,NULL,-12.83,v1,Survey_C,1772,2579,43.31
LINE-1,286,4890.52,479.84,16.14,-0.9154,10597379.87,3419.89,61.54,4668.88,258.79,5.18,Klauder,0.48,-19.14,v2,Survey_C,1049,,49.73
LINE-1,287,4164.59,,13.81,-0.576,11189981.82,2670.3,81.15,9103.56,,23.86,Ormsby,4.11,-19.31,v2,Survey_C,XYZ,2156,48.74
LINE-1,288,4709.56,430.97,43.5,0.8859,12285039.71,,19.15,7128.99,59.38,,,3.09,14.89,v1,Survey_A,1151,2668,49.57
LINE-1,289,283619.1729884088,419.73,45.56,-510.83444912556615,17384616.01,1680.47,60.86,5376.61,272.15,9.89,Klauder,-2.68,-9.39,v3,Survey_A,1954,2269,30.27
LINE-1,290,1374.11,-388.03,31.9,-0.6196,14203756.72,2462.45,20.85,102773.83280792726,225.83,19.34,Klauder,N/A,14.93,v1,Survey_B,1543,2866,47.77
LINE-1,291,,-857.21,ERROR,-0.3272,1395771732.3463392,4621.55,98.63,7273.03,273.5,2.43,Ricker,-6.35,-15.98,v1,Survey_A,1765,2708,36.4
LINE-1,292,4163.86,-981.31,48.72,N/A,20842687.95,4191.57,83.34,7815.43,235.2,1.57,Ricker,9.45,-12.12,v2,Survey_A,1359,2749,11.79
LINE-1,293,4927.67,,,0.6989,5098247.85,2680.63,52.87,9987.5,118.64,17.36,Ormsby,-6.75,1.33,v1,Survey_C,1985,2864,43.89
LINE-1,294,1619.49,-301.95,2835.995751139006,0.174,17616753.1,4555.46,,6521.76,303.66,6.93,Ricker,-3.43,3.14,v1,Survey_A,1422,2840,20.97
LINE-1,,1130.58,440.99,48.83,0.9083,8081498.47,2875.19,64.53,7252.09,18.04,ERROR,Klauder,7.38,-6.33,v1,,1988,,33.62
LINE-1,296,,545.79,XYZ,,12583018.46,1408584.028031816,69.1,7135.39,238.64,8.35,Ricker,ERROR,-18.09,v3,Survey_C,1449,2610,39.23
LINE-1,297,3566.86,-500.61,37.24,-0.8673,7211992.8,3364.98,32.38,NULL,247.05,9153.147450008895,Ormsby,,-18.04,,Survey_B,1128,NULL,11.2
LINE-1,298,1401.3,-476.06,55.49,0.1775,,2025.98,57.01,2272.48,4.1,8.61,Ormsby,-6.6,-8.05,v2,Survey_B,1124,2275,43.13
LINE-1,299,3229.05,-105.5,5828.434344601956,0.7401,20934952.63,1778.56,34.48,9437.98,89.68,27.29,Ormsby,7.46,17.08,v1,Survey_B,1452,2721,46.19
LINE-1,300,2967.34,-469.74,40.12,,9417966.9,ERROR,15.89,4347.43,145.92,3.06,Ormsby,,19.31,v2,Survey_C,1710,2994,46.62
LINE-1,301,1361.1,289.88,24.13,,22769569.52,4808.72,,3492.96,27.36,20.81,,4.85,11.58,v2,Survey_C,1214,2069,3470.186657630676
LINE-1,302,1691.89,,47.43,-0.6237,20520525.4,2786.17,72.28,6157.01,199.35,NULL,Klauder,2.28,-16.41,v3,Survey_B,1041,2919,34.29
LINE-1,,4099.69,-441.7,50.88,0.4225,11421922.75,1658.72,95.8,9129.61,320.13,,Ricker,-7.02,-9.05,v2,Survey_A,1290,2471,44.87
LINE-1,304,2383.02,-9.44,57.36,,16310667.07,XYZ,79.02,2137.2,23.11,15.3,Klauder,ERROR,-0.15,v1,Survey_B,1085,2832,17.85
LINE-1,179986.84070471302,3240.39,-809.28,22.08,-0.9891,11608366862.687437,2836.96,13.54,N/A,185.65,9.11,Klauder,-5.04,-5.58,v1,Survey_C,1090,2906,39.23
LINE-1,306,4460.3,966.67,54.45,-0.5487,9188522.69,3279.85,11.77,3750.67,97.08,26.3,Klauder,8.67,18.42,v3,Survey_A,1817,2137,
LINE-1,307,3534.2,58.68,46.76,0.226,15129412.64,4777.72,52.52,6566.66,244.81,13.02,Klauder,1.69,-5.66,v1,Survey_A,1317,2271,38969.69653554214
LINE-1,308,3163.06,342.0,37.45,0.0466,,2724.91,28.97,365052.5936414162,16.95,4.18,Ormsby,9.79,12.34,v3,Survey_A,1284,ERROR,22.18
LINE-1,309,3897.01,543.18,59.51,-0.4875,18360932.25,4749.05,71.73,2764.36,N/A,28.72,Ormsby,2.03,-17.78,v1,Survey_C,,2708,22.16
LINE-1,310,4891.84,505205.22880767647,XYZ,0.4273,6419101.82,4448.79,98.11,3356.38,65.28,23.48,Klauder,220.22977592920626,N/A,v2,Survey_A,1638,2126,12.2
LINE-1,211269.05205058464,,511.54,49.47,-0.8538,7709377.43,3185.75,94.36,5541.38,202.65,8.05,Ormsby,7.8,-2.12,v1,Survey_B,1573,2382,37.37
LINE-1,XYZ,3505.61,-582.43,20.49,-0.7533,20087578.08,3409.61,15.25,3609.02,153.06,22.58,,-2.39,,v1,Survey_B,1550,2355,40.83
LINE-1,313,3979.57,435.19,35.6,-0.1644,16933057.76,1637.04,,9775.03,233.95,17.6,Ormsby,-1.57,-8.15,v2,Survey_B,1135,2809,43.21
LINE-1,314,3024.22,-398.0,22.93,-0.9015,23982632.2,2910282.0718481718,51.9,9531.74,19.36,0.04,Klauder,-0.64,-4.18,v2,Survey_C,1083,2209,26.59
LINE-1,315,2444.1,-907.77,59.62,0.8897,13533008.49,4679.17,,2200.26,XYZ,26.62,Ricker,-9.52,18.36,v3,Survey_C,1957,2419,18.04
